maalaji,value,X,Y,Z,nro,korko
Sa,2.00,6708864.376,247614.8,29.291,84,27.291
Sa,3.00,6708864.376,247614.8,29.291,84,26.291
Ki,5.46,6708864.376,247614.8,29.291,84,23.831
Sa,0.00,6709270.133,247481.095,26.785,85,26.785
Sa,000.80,6709270.133,247481.095,26.785,85,25.985
Sa,1.00,6709270.133,247481.095,26.785,85,25.785
Sa,2.00,6709270.133,247481.095,26.785,85,24.785
Sa,3.00,6709270.133,247481.095,26.785,85,23.785
Sa,008.40,6709270.133,247481.095,26.785,85,18.384999999999998
Mr,017.00,6709270.133,247481.095,26.785,85,9.785
Ki,017.24,6709270.133,247481.095,26.785,85,9.545000000000002
